"group_code","group_name","isscaap","year","catch_mt"
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2013,13695.8373619315
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2014,14132.1801518254
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2015,14595.0968252072
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2016,15098.8036846116
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2017,15523.4789415678
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2018,15942.734032635
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2019,16360.2067265205
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2020,16774.1031648011
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2021,17193.5480256428
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2022,17602.4748183923
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2023,18006.8137637235
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2024,18401.1958015057
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2025,18785.9251087829
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2026,19165.3359813207
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2027,19539.1818101978
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2028,19907.2401703881
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2029,20269.3274206728
"COS","Cosimo- individual countries","Lobsters, spiny-rock lobsters",2030,20625.260728885
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2013,3571696.19434942
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2014,3531837.15761413
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2015,3509602.7965385
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2016,3498892.48338124
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2017,3497015.96902634
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2018,3500270.31262679
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2019,3507354.11778687
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2020,3518405.47013649
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2021,3530721.01035203
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2022,3544866.95649211
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2023,3559358.73033602
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2024,3574380.84870647
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2025,3587561.46812267
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2026,3602571.35332959
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2027,3617157.18932018
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2028,3631748.4216931
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2029,3646190.2732993
"COS","Cosimo- individual countries","Miscellaneous coastal fishes",2030,3660254.67764873
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2013,724160.197855762
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2014,711705.776306012
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2015,701792.80184148
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2016,693847.457560876
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2017,687668.184467989
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2018,682644.780184574
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2019,678487.709406336
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2020,675020.522498758
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2021,672110.509891221
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2022,669655.295005377
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2023,667575.080766792
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2024,665806.212538718
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2025,664297.321441229
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2026,663011.289688907
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2027,661907.913745846
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2028,660958.198971828
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2029,660138.067694465
"COS","Cosimo- individual countries","Miscellaneous demersal fishes",2030,659427.999556811
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2013,245893.866696446
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2014,237296.042026086
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2015,229534.730387286
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2016,222507.516710012
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2017,216127.310371862
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2018,210319.547943881
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2019,205020.043090461
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2020,200173.800981984
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2021,195732.763999158
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2022,191655.266965429
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2023,187904.581426433
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2024,184449.070600099
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2025,181260.217327838
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2026,178313.282184377
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2027,175586.146650438
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2028,173059.318086208
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2029,170715.112306788
"COS","Cosimo- individual countries","Miscellaneous diadromous fishes",2030,168537.816483357
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2013,956.052796488797
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2014,983.387300974893
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2015,1010.52638052698
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2016,1037.43858617546
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2017,1064.09889342276
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2018,1090.47626182273
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2019,1116.54754044152
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2020,1142.29078761679
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2021,1167.68363383123
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2022,1192.70751165686
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2023,1217.33933535501
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2024,1241.57113391941
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2025,1265.38247962442
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2026,1288.7612264813
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2027,1311.70057712495
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2028,1334.18349436289
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2029,1356.20808833259
"COS","Cosimo- individual countries","Miscellaneous marine crustaceans",2030,1377.76565247488
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2013,3331696.86348905
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2014,3323127.9980702
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2015,3330456.31595398
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2016,3349311.50700947
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2017,3374441.55129408
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2018,3408465.99777195
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2019,3444662.01166267
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2020,3480212.78480006
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2021,3515062.45507238
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2022,3551348.82452145
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2023,3588830.42448079
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2024,3626712.36258774
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2025,3664769.57823208
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2026,3702844.60999496
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2027,3740833.38344547
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2028,3778464.3247708
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2029,3815710.22391647
"COS","Cosimo- individual countries","Miscellaneous pelagic fishes",2030,3852502.03083984
"COS","Cosimo- individual countries","Mussels",2013,8959.05226390794
"COS","Cosimo- individual countries","Mussels",2014,9263.88083386054
"COS","Cosimo- individual countries","Mussels",2015,9569.65031883248
"COS","Cosimo- individual countries","Mussels",2016,9875.98868714979
"COS","Cosimo- individual countries","Mussels",2017,10182.5484880252
"COS","Cosimo- individual countries","Mussels",2018,10488.9817416177
"COS","Cosimo- individual countries","Mussels",2019,10794.9536499224
"COS","Cosimo- individual countries","Mussels",2020,11100.1315820337
"COS","Cosimo- individual countries","Mussels",2021,11404.1957925645
"COS","Cosimo- individual countries","Mussels",2022,11706.8398671866
"COS","Cosimo- individual countries","Mussels",2023,12007.7658785662
"COS","Cosimo- individual countries","Mussels",2024,12306.7007629875
"COS","Cosimo- individual countries","Mussels",2025,12603.3648481526
"COS","Cosimo- individual countries","Mussels",2026,12897.5011618394
"COS","Cosimo- individual countries","Mussels",2027,13188.8693726415
"COS","Cosimo- individual countries","Mussels",2028,13477.2427410497
"COS","Cosimo- individual countries","Mussels",2029,13762.4028157289
"COS","Cosimo- individual countries","Mussels",2030,14044.1568080729
"COS","Cosimo- individual countries","Oysters",2013,1132.99567443576
"COS","Cosimo- individual countries","Oysters",2014,1146.27737232569
"COS","Cosimo- individual countries","Oysters",2015,1159.26737479055
"COS","Cosimo- individual countries","Oysters",2016,1171.96147789216
"COS","Cosimo- individual countries","Oysters",2017,1184.36241657724
"COS","Cosimo- individual countries","Oysters",2018,1196.47290949372
"COS","Cosimo- individual countries","Oysters",2019,1208.29492738901
"COS","Cosimo- individual countries","Oysters",2020,1219.82651581451
"COS","Cosimo- individual countries","Oysters",2021,1231.07780146139
"COS","Cosimo- individual countries","Oysters",2022,1242.04414383072
"COS","Cosimo- individual countries","Oysters",2023,1252.73371516507
"COS","Cosimo- individual countries","Oysters",2024,1263.14573496634
"COS","Cosimo- individual countries","Oysters",2025,1273.28522026841
"COS","Cosimo- individual countries","Oysters",2026,1283.15807752549
"COS","Cosimo- individual countries","Oysters",2027,1292.76671373643
"COS","Cosimo- individual countries","Oysters",2028,1302.11520792774
"COS","Cosimo- individual countries","Oysters",2029,1311.20721675472
"COS","Cosimo- individual countries","Oysters",2030,1320.04627227033
"COS","Cosimo- individual countries","Scallops, pectens",2013,4992.77835783958
"COS","Cosimo- individual countries","Scallops, pectens",2014,5168.83129239821
"COS","Cosimo- individual countries","Scallops, pectens",2015,5344.61823753283
"COS","Cosimo- individual countries","Scallops, pectens",2016,5519.88339730464
"COS","Cosimo- individual countries","Scallops, pectens",2017,5694.38111437322
"COS","Cosimo- individual countries","Scallops, pectens",2018,5867.87410255847
"COS","Cosimo- individual countries","Scallops, pectens",2019,6040.13841783381
"COS","Cosimo- individual countries","Scallops, pectens",2020,6210.96135860696
"COS","Cosimo- individual countries","Scallops, pectens",2021,6380.14089744199
"COS","Cosimo- individual countries","Scallops, pectens",2022,6547.49153583542
"COS","Cosimo- individual countries","Scallops, pectens",2023,6712.83538524499
"COS","Cosimo- individual countries","Scallops, pectens",2024,6876.00779785665
"COS","Cosimo- individual countries","Scallops, pectens",2025,7036.86384135366
"COS","Cosimo- individual countries","Scallops, pectens",2026,7195.2613359788
"COS","Cosimo- individual countries","Scallops, pectens",2027,7351.08056279364
"COS","Cosimo- individual countries","Scallops, pectens",2028,7504.2053684558
"COS","Cosimo- individual countries","Scallops, pectens",2029,7654.54189261681
"COS","Cosimo- individual countries","Scallops, pectens",2030,7801.99866099599
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2013,249893.817273213
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2014,235441.006817971
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2015,223041.646242125
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2016,212329.897166663
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2017,203018.572986984
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2018,194879.658275676
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2019,187729.842599562
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2020,181420.869726133
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2021,175831.280119845
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2022,170860.734991164
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2023,166426.174141951
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2024,162457.803779358
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2025,158896.932700397
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2026,155693.705364776
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2027,152805.68581618
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2028,150196.362443252
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2029,147834.430672277
"COS","Cosimo- individual countries","Sea-urchins and other echinoderms",2030,145692.732837048
"COS","Cosimo- individual countries","Shads",2013,540912.858981343
"COS","Cosimo- individual countries","Shads",2014,500765.177591192
"COS","Cosimo- individual countries","Shads",2015,469042.701591908
"COS","Cosimo- individual countries","Shads",2016,443561.831294098
"COS","Cosimo- individual countries","Shads",2017,422814.853959078
"COS","Cosimo- individual countries","Shads",2018,405728.771425472
"COS","Cosimo- individual countries","Shads",2019,391520.961908479
"COS","Cosimo- individual countries","Shads",2020,379608.615937663
"COS","Cosimo- individual countries","Shads",2021,369548.741494175
"COS","Cosimo- individual countries","Shads",2022,360999.995000002
"COS","Cosimo- individual countries","Shads",2023,353695.019600413
"COS","Cosimo- individual countries","Shads",2024,347422.069771431
